maintenance_id,equipment_id,site_id,date_key,maintenance_date,maintenance_type,service_category,duration_hours,labor_cost,parts_cost,technician
MNT00423,TRK015,PB01,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.8,1003.62,5092.89,Tech-C
MNT00424,TRK015,PB01,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,3.1,1206.56,2294.87,Tech-A
MNT00425,TRK015,PB01,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,4.9,834.5,5799.95,Tech-E
MNT00426,TRK015,PB01,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,4.6,1604.37,7809.88,Tech-B
MNT00427,TRK015,PB01,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,5.1,878.01,2295.07,Tech-D
MNT00428,TRK015,PB01,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,4.2,1387.53,6388.32,Tech-A
MNT00429,TRK015,PB01,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,5.4,926.5,4079.46,Tech-C
MNT00430,TRK015,PB01,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,5.6,2267.41,2885.97,Tech-D
MNT00431,TRK015,PB01,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,3.2,1398.79,7292.52,Tech-A
MNT00432,TRK015,PB01,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,5.1,1235.2,5096.65,Tech-C
MNT00433,TRK016,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,3.7,1224.12,4604.75,Tech-C
MNT00434,TRK016,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.1,1531.08,1574.43,Tech-B
MNT00435,TRK016,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,4.1,1911.46,3746.08,Tech-A
MNT00436,TRK016,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,2.0,833.94,3558.0,Tech-B
MNT00437,TRK016,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,2.5,1754.63,3732.43,Tech-C
MNT00438,TRK016,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,4.8,800.88,7533.62,Tech-D
MNT00439,TRK016,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,2.5,2007.96,1806.0,Tech-A
MNT00440,TRK016,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,3.5,1440.49,5160.95,Tech-D
MNT00441,TRK016,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,2.0,1874.92,7303.8,Tech-A
MNT00442,TRK016,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.0,2494.63,6125.64,Tech-B
MNT00443,TRK016,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,2.5,2200.87,1774.59,Tech-E
MNT00444,TRK016,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,4.5,1311.42,6548.04,Tech-D
MNT00445,TRK016,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,4.7,1139.72,6079.95,Tech-E
MNT00446,TRK016,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,5.9,2046.1,6240.41,Tech-E
MNT00447,TRK016,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,4.7,1066.45,5042.34,Tech-B
MNT00448,TRK016,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,5.7,1505.91,5240.29,Tech-B
MNT00449,TRK016,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,2.7,1293.7,3708.11,Tech-D
MNT00450,TRK016,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,3.1,1846.65,6813.48,Tech-A
MNT00451,TRK016,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,3.4,1363.81,6864.1,Tech-E
MNT00452,TRK016,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,3.2,1151.23,2441.58,Tech-A
MNT00453,TRK016,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,4.5,1703.51,2308.41,Tech-D
MNT00454,TRK016,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,2.4,1365.21,4165.46,Tech-B
MNT00455,TRK016,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,3.4,931.46,7231.39,Tech-E
MNT00456,TRK016,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,3.3,989.15,4636.53,Tech-C
MNT00457,TRK016,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,3.0,1220.69,6551.05,Tech-E
MNT00458,TRK016,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,2.7,1066.12,2599.98,Tech-D
MNT00459,TRK016,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,3.4,2150.54,5231.19,Tech-D
MNT00460,TRK016,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.3,1134.43,6189.3,Tech-B
MNT00461,TRK016,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,2.0,1647.38,3348.67,Tech-E
MNT00462,TRK017,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,2.9,1898.31,2167.67,Tech-A
MNT00463,TRK017,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,3.5,2015.16,4418.08,Tech-E
MNT00464,TRK017,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,5.7,2412.62,2992.06,Tech-E
MNT00465,TRK017,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,3.8,967.7,2961.73,Tech-C
MNT00466,TRK017,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,4.2,1674.82,7009.66,Tech-D
MNT00467,TRK017,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,4.9,930.52,4731.58,Tech-D
MNT00468,TRK017,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.3,1923.74,3919.24,Tech-C
MNT00469,TRK017,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.5,1032.3,6380.26,Tech-B
MNT00470,TRK017,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.6,1540.44,5315.36,Tech-B
MNT00471,TRK017,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,3.0,1802.47,4215.99,Tech-C
MNT00472,TRK017,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.5,1217.16,4855.34,Tech-B
MNT00473,TRK017,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,5.1,1786.55,6445.56,Tech-E
MNT00474,TRK017,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,5.0,855.48,7416.11,Tech-A
MNT00475,TRK017,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,4.1,1556.75,5409.93,Tech-A
MNT00476,TRK017,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,4.5,1654.55,6932.65,Tech-B
MNT00477,TRK017,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,3.1,1411.71,4877.17,Tech-E
MNT00478,TRK017,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,3.0,2147.8,2135.99,Tech-B
MNT00479,TRK017,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,4.3,1028.55,3495.69,Tech-C
MNT00480,TRK017,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.9,1738.91,4227.0,Tech-D
MNT00481,TRK017,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.7,1295.68,7407.52,Tech-C
MNT00482,TRK017,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,3.5,1484.53,4580.92,Tech-D
MNT00483,TRK017,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,5.5,1704.9,2839.81,Tech-D
MNT00484,TRK017,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,3.0,1959.14,6791.66,Tech-D
MNT00485,TRK017,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,4.1,1282.09,4491.52,Tech-A
MNT00486,TRK017,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,2.7,1989.12,4401.94,Tech-E
MNT00487,TRK017,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,2.4,2162.83,1947.17,Tech-B
MNT00488,TRK017,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,3.1,1282.51,5341.43,Tech-D
MNT00489,TRK017,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,3.0,1832.17,1834.7,Tech-E
MNT00490,TRK017,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,3.0,2223.26,6996.06,Tech-D
MNT00491,TRK018,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.3,1875.59,3674.0,Tech-C
MNT00492,TRK018,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,5.4,1300.82,3843.65,Tech-B
MNT00493,TRK018,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,5.7,949.61,2208.78,Tech-E
MNT00494,TRK018,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,5.0,2316.41,6490.69,Tech-B
MNT00495,TRK018,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,4.1,1651.79,1851.73,Tech-C
MNT00496,TRK018,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,5.8,1982.3,4996.73,Tech-B
MNT00497,TRK018,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,3.0,1995.06,4632.73,Tech-B
MNT00498,TRK018,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,3.8,2475.4,2134.13,Tech-C
MNT00499,TRK018,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,5.3,1351.58,6967.11,Tech-E
MNT00500,TRK018,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,4.7,2016.83,3539.27,Tech-D
MNT00501,TRK018,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,3.9,1460.04,5951.19,Tech-C
MNT00502,TRK018,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,2.3,2184.64,6615.92,Tech-E
MNT00503,TRK018,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,2.3,1941.72,6045.1,Tech-B
MNT00504,TRK018,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,4.8,1438.3,6938.73,Tech-B
MNT00505,TRK018,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,5.1,1972.06,3850.85,Tech-D
MNT00506,TRK018,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.7,2077.36,7943.75,Tech-E
MNT00507,TRK018,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,5.8,1195.71,5915.49,Tech-E
MNT00508,TRK018,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,4.8,1866.19,6663.05,Tech-E
MNT00509,TRK018,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,3.4,2306.75,6638.33,Tech-C
MNT00510,TRK018,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,4.9,1929.83,4424.53,Tech-B
MNT00511,TRK018,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,2.9,1821.6,1640.22,Tech-C
MNT00512,TRK018,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,2.2,1542.8,7524.26,Tech-A
MNT00513,TRK018,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,2.1,2476.57,2760.55,Tech-E
MNT00514,TRK018,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,2.7,1457.6,7268.13,Tech-D
MNT00515,TRK018,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,4.8,2402.38,4227.02,Tech-E
MNT00516,TRK018,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.3,1077.64,5454.35,Tech-E
MNT00517,TRK018,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.9,2200.42,3367.81,Tech-D
MNT00518,TRK018,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,4.8,1301.16,6520.87,Tech-E
MNT00519,TRK018,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,3.9,2197.26,4014.34,Tech-C
MNT00520,TRK019,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.8,1632.02,4728.97,Tech-D
MNT00521,TRK019,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,2.1,831.61,2932.9,Tech-E
MNT00522,TRK019,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,3.4,2432.46,3246.17,Tech-B
MNT00523,TRK019,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,3.8,2468.96,2079.63,Tech-A
MNT00524,TRK019,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,5.6,2133.15,7442.63,Tech-E
MNT00525,TRK019,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,5.9,876.55,6139.71,Tech-E
MNT00526,TRK019,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,5.1,1560.39,6438.26,Tech-E
MNT00527,TRK019,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,4.1,1535.36,1668.86,Tech-E
MNT00528,TRK019,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,2.6,910.69,4435.19,Tech-E
MNT00529,TRK019,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,2.4,1595.35,2438.16,Tech-C
MNT00530,TRK019,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.5,1714.08,3508.96,Tech-E
MNT00531,TRK019,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,3.1,2235.77,4893.15,Tech-C
MNT00532,TRK019,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.9,1050.77,2092.19,Tech-E
MNT00533,TRK019,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,5.3,2459.07,2648.83,Tech-E
MNT00534,TRK019,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,6.0,2422.53,7572.69,Tech-D
MNT00535,TRK019,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,3.0,2477.19,2564.93,Tech-B
MNT00536,TRK019,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,5.9,900.56,3608.54,Tech-B
MNT00537,TRK019,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,3.0,1592.05,3225.07,Tech-A
MNT00538,TRK019,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,3.5,1723.56,2449.6,Tech-A
MNT00539,TRK019,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.8,1888.0,6124.06,Tech-E
MNT00540,TRK019,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.9,1556.77,6489.17,Tech-A
MNT00541,TRK019,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,5.7,2061.03,5605.23,Tech-D
MNT00542,TRK019,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,2.7,2103.77,7008.25,Tech-E
MNT00543,TRK019,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.8,1193.31,7600.29,Tech-A
MNT00544,TRK019,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.6,836.61,7501.17,Tech-B
MNT00545,TRK019,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,4.3,2083.16,3763.64,Tech-E
MNT00546,TRK019,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,4.0,1981.17,6517.94,Tech-A
MNT00547,TRK019,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,5.7,1620.01,7052.96,Tech-A
MNT00548,TRK019,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,4.8,1640.55,6649.87,Tech-D
MNT00549,TRK020,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,4.6,1155.92,5327.71,Tech-E
MNT00550,TRK020,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,5.6,2059.03,2816.87,Tech-E
MNT00551,TRK020,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.7,2217.67,5320.85,Tech-C
MNT00552,TRK020,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,3.0,1416.08,4976.96,Tech-E
MNT00553,TRK020,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,4.9,1687.84,1746.19,Tech-E
MNT00554,TRK020,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,4.2,2119.12,3913.6,Tech-B
MNT00555,TRK020,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,2.5,1052.27,4616.77,Tech-E
MNT00556,TRK020,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,5.4,2138.97,4154.75,Tech-D
MNT00557,TRK020,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,5.8,2034.88,6540.1,Tech-C
MNT00558,TRK020,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,4.4,1627.48,2284.95,Tech-C
MNT00559,TRK020,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,2.8,1610.2,4474.65,Tech-A
MNT00560,TRK020,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,4.8,2046.42,6541.01,Tech-B
MNT00561,TRK020,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,2.2,1882.33,3186.77,Tech-A
MNT00562,TRK020,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,4.9,934.73,4362.97,Tech-A
MNT00563,TRK020,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,2.6,2494.14,1883.11,Tech-C
MNT00564,TRK020,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,4.1,2033.91,3185.01,Tech-C
MNT00565,TRK020,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,5.6,1340.83,2446.79,Tech-E
MNT00566,TRK020,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,2.3,2457.18,2879.21,Tech-C
MNT00567,TRK020,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,2.2,2312.42,5713.69,Tech-E
MNT00568,TRK020,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,2.6,2110.78,2651.83,Tech-B
MNT00569,TRK020,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,2.5,1264.12,7519.05,Tech-C
MNT00570,TRK020,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.1,1271.59,4092.28,Tech-E
MNT00571,TRK020,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,4.4,871.53,3471.72,Tech-C
MNT00572,TRK020,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,3.2,2035.21,7919.34,Tech-A
MNT00573,TRK020,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.1,1189.58,3068.88,Tech-B
MNT00574,TRK020,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,2.1,1902.89,1943.51,Tech-E
MNT00575,TRK020,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.5,1516.06,7272.05,Tech-C
MNT00576,TRK020,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.9,1290.05,5512.34,Tech-C
MNT00577,TRK020,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,4.4,1528.76,4206.39,Tech-A
MNT00578,TRK021,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,4.4,2043.94,4059.66,Tech-E
MNT00579,TRK021,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.5,1600.62,6653.01,Tech-A
MNT00580,TRK021,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,2.5,1322.17,6685.46,Tech-D
MNT00581,TRK021,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,4.2,2076.49,2876.47,Tech-D
MNT00582,TRK021,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,3.1,2288.29,6224.56,Tech-A
MNT00583,TRK021,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,6.0,2114.61,3970.82,Tech-B
MNT00584,TRK021,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,5.0,1836.22,6687.85,Tech-E
MNT00585,TRK021,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.8,2337.27,2206.75,Tech-E
MNT00586,TRK021,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,4.0,1502.77,7610.05,Tech-D
MNT00587,TRK021,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,3.8,2264.61,1600.33,Tech-D
MNT00588,TRK021,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,4.5,1402.02,5713.05,Tech-B
MNT00589,TRK021,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,5.7,2281.8,5358.87,Tech-C
MNT00590,TRK021,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,4.9,2435.32,4381.43,Tech-E
MNT00591,TRK021,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,2.9,1668.8,2091.12,Tech-A
MNT00592,TRK021,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.8,1609.25,2933.11,Tech-E
MNT00593,TRK021,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,5.9,1806.81,5101.44,Tech-D
MNT00594,TRK021,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.2,2372.77,6957.18,Tech-C
MNT00595,TRK021,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,5.6,2030.71,2199.23,Tech-A
MNT00596,TRK021,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,4.1,1598.81,2868.29,Tech-B
MNT00597,TRK021,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,5.2,1876.39,5144.81,Tech-C
MNT00598,TRK021,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,4.9,1787.72,4210.06,Tech-A
MNT00599,TRK021,NW02,20240131,2024-01-31 00:00:00,Scheduled,Filter Replacement,2.6,1132.12,7767.67,Tech-D
MNT00600,TRK021,NW02,20240415,2024-04-15 06:00:00,Scheduled,Preventive Service,3.3,1227.85,5538.9,Tech-A
MNT00601,TRK021,NW02,20240705,2024-07-05 06:00:00,Scheduled,Tire Rotation,3.7,1960.71,6780.17,Tech-E
MNT00602,TRK021,NW02,20240925,2024-09-25 00:00:00,Scheduled,Brake Inspection,3.1,2406.76,2549.23,Tech-B
MNT00603,TRK021,NW02,20241209,2024-12-09 00:00:00,Scheduled,Preventive Service,3.0,1262.51,5631.82,Tech-D
MNT00604,TRK021,NW02,20250228,2025-02-28 06:00:00,Scheduled,Preventive Service,4.8,956.16,7614.63,Tech-C
MNT00605,TRK021,NW02,20250521,2025-05-21 06:00:00,Scheduled,Brake Inspection,5.4,1990.09,2695.62,Tech-A
MNT00606,TRK021,NW02,20250804,2025-08-04 06:00:00,Scheduled,Fluid Top-Up,4.9,1605.02,4121.42,Tech-D
MNT00607,TRK022,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.4,2178.23,5328.32,Tech-B
MNT00608,TRK022,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,4.3,2420.35,5419.84,Tech-B
MNT00609,TRK022,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.4,837.87,2921.38,Tech-C
MNT00610,TRK022,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,4.3,1079.57,2801.6,Tech-A
MNT00611,TRK022,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,3.5,1783.68,7756.09,Tech-A
MNT00612,TRK022,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,2.5,2217.75,3608.42,Tech-A
MNT00613,TRK022,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,3.2,1654.01,5865.27,Tech-C
MNT00614,TRK022,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,5.0,1627.54,7402.19,Tech-B
MNT00615,TRK022,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,3.4,2002.71,6192.94,Tech-E
MNT00616,TRK022,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,2.3,893.2,7597.76,Tech-C
MNT00617,TRK022,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.9,1894.62,3052.1,Tech-D
MNT00618,TRK022,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,2.4,1078.54,1782.06,Tech-A
MNT00619,TRK022,NW02,20240101,2024-01-01 00:00:00,Scheduled,Fluid Top-Up,5.8,1602.12,7206.73,Tech-C
MNT00620,TRK022,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,3.9,1015.65,6524.12,Tech-B
MNT00621,TRK022,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.9,2031.32,4912.13,Tech-D
MNT00622,TRK022,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,4.7,1910.96,2908.45,Tech-D
MNT00623,TRK022,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,5.3,2370.39,2253.2,Tech-D
MNT00624,TRK022,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.8,2376.67,1867.12,Tech-B
MNT00625,TRK022,NW02,20240101,2024-01-01 00:00:00,Scheduled,Oil Change,5.0,967.92,1788.54,Tech-D
MNT00626,TRK022,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,4.6,1235.21,7342.57,Tech-D
MNT00627,TRK022,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,3.5,2104.65,3784.28,Tech-D
MNT00628,TRK022,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,5.0,2359.3,5602.39,Tech-A
MNT00629,TRK022,NW02,20240101,2024-01-01 00:00:00,Scheduled,Filter Replacement,3.9,1076.45,2721.49,Tech-E
MNT00630,TRK022,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,5.6,1933.53,6161.81,Tech-B
MNT00631,TRK022,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,2.8,1557.51,2343.43,Tech-C
MNT00632,TRK022,NW02,20240101,2024-01-01 00:00:00,Scheduled,Tire Rotation,4.7,1742.13,5423.19,Tech-C
MNT00633,TRK022,NW02,20240101,2024-01-01 00:00:00,Scheduled,Preventive Service,6.0,1784.91,7137.15,Tech-A
MNT00634,TRK022,NW02,20240101,2024-01-01 00:00:00,Scheduled,Brake Inspection,4.7,827.17,5104.81,Tech-C
